label,kind,selection_score,passes_is_preservation,dev_return_pct,dev_trades,dev_pf,dev_exp_r,dev_exit_eff,dev_dd,oos_return_pct,oos_trades,oos_pf,oos_exp_r,oos_exit_eff,oos_dd,delta_dev_return_pct,delta_dev_trades,delta_oos_return_pct,delta_oos_trades,notes
ablate_strategy_active_cumulative_to_base__trend__setup.strict_orderly_pullback,ablation,91.91951605206687,False,55.146644381875696,59.0,2.8682435559121444,0.38039934179758217,0.5099957392041647,8.801300120646198,21.58694270950259,61.0,1.5151933579625312,0.20262902106538708,0.4408470418763449,9.290139541208223,-11.50832198893226,14.0,-12.152556209754085,22.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__setup.strict_orderly_pullback__False
ablate_strategy_active_cumulative_to_base__trend__setup.pullback_max_bars,ablation,90.57268319880615,True,120.04649502817215,72.0,4.191925495157378,0.4821828038233297,0.5264310558742086,6.124351759181958,9.813773775976646,65.0,1.2539066597992004,0.10599905506774608,0.38115718542452753,9.681085329141428,53.39152865736419,27.0,-23.92572514328003,26.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
ablate_strategy_to_round1__trend__setup.pullback_max_bars,ablation,89.30251918248712,True,128.53862988255682,73.0,4.356901716971498,0.49414840793258563,0.5281795244850519,6.124351759181958,5.769234125322866,66.0,1.1463936169917488,0.09028416032456589,0.38115718542452753,9.681085329141428,61.883663511748864,28.0,-27.970264793933808,27.0,Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round2__trend__setup.pullback_max_bars
ablate_strategy_shadowed_to_round1__momentum__symbol_filter.sol_direction,ablation,85.94398618162722,True,80.34678139538643,47.0,8.605299049526115,0.5940608349784589,0.5059049401709869,3.846207393448526,29.91751817820084,50.0,2.0224150029038066,0.24668872703995512,0.4248496837442459,7.747930530936804,13.691815024578474,2.0,-3.8219807410558353,11.0,"Remove portfolio override and revert embedded strategy field to round 1. aliases=ablate_strategy_to_round2__momentum__symbol_filter.sol_direction,perturb_strategy__momentum__symbol_filter.sol_direction__both"
targeted_momentum_sol_both,targeted,85.94398618162722,True,80.34678139538643,47.0,8.605299049526115,0.5940608349784589,0.5059049401709869,3.846207393448526,29.91751817820084,50.0,2.0224150029038066,0.24668872703995512,0.4248496837442459,7.747930530936804,13.691815024578474,2.0,-3.8219807410558353,11.0,Targeted OOS repair probe.
checkpoint_trend_round_2_others_current,checkpoint,85.86241624137135,True,129.78993370305122,73.0,4.383599464509216,0.4967435112288484,0.5310493998135741,6.124351759181958,4.228403448462253,64.0,1.113968902096922,0.08445981738591032,0.37513746488432204,10.274019066128814,63.134967332243264,28.0,-29.511095470794423,25.0,
ablate_strategy_round_3__trend,ablation,85.86241624137135,True,129.78993370305122,73.0,4.383599464509216,0.4967435112288484,0.5310493998135741,6.124351759181958,4.228403448462253,64.0,1.113968902096922,0.08445981738591032,0.37513746488432204,10.274019066128814,63.134967332243264,28.0,-29.511095470794423,25.0,Revert all fields introduced or changed by strategy round 3.
checkpoint_trend_round_1_others_current,checkpoint,85.78791732454515,True,114.94530570558545,72.0,4.508417337970814,0.4936868124363707,0.5297346988902362,5.777998250866991,4.992561109149406,64.0,1.1385513278361714,0.05636300634989554,0.41272349456388485,12.326315990558246,48.2903393347775,27.0,-28.74693781010727,25.0,
ablate_strategy_all_to_round1__trend,ablation,85.78791732454515,True,114.94530570558545,72.0,4.508417337970814,0.4936868124363707,0.5297346988902362,5.777998250866991,4.992561109149406,64.0,1.1385513278361714,0.05636300634989554,0.41272349456388485,12.326315990558246,48.2903393347775,27.0,-28.74693781010727,25.0,Revert all known accepted cumulative fields for this strategy.
perturb_strategy_active_cumulative__trend__setup.orderly_max_body_frac__1.08,perturbation,85.14691615132242,True,65.483233276425,46.0,5.941174961155169,0.5095261598863935,0.5016298044946584,3.846207393448526,40.101634853955645,43.0,2.6457917764117185,0.33636195397339697,0.43192719632697807,5.42104513484111,-1.171733094382958,1.0,6.362135934698969,4.0,Perturb active cumulative strategy diff versus pre-round baseline.
ablate_portfolio_field__strategy.momentum.symbol_filter.sol_direction,ablation,81.2442718705559,True,73.98430325253331,43.0,8.662260339267393,0.6018410054013734,0.512769888061571,3.846207393448526,31.967529607989476,44.0,2.4200304070703913,0.30113590291224335,0.42468688755013695,7.747930530936857,7.329336881725354,-2.0,-1.771969311267199,5.0,Remove current policy key strategy.momentum.symbol_filter.sol_direction. aliases=ablate_portfolio_phase_1
targeted_momentum_sol_long_only,targeted,81.2442718705559,True,73.98430325253331,43.0,8.662260339267393,0.6018410054013734,0.512769888061571,3.846207393448526,31.967529607989476,44.0,2.4200304070703913,0.30113590291224335,0.42468688755013695,7.747930530936857,7.329336881725354,-2.0,-1.771969311267199,5.0,Targeted OOS repair probe.
targeted_pair_mom_sol_long_breakout_sol_long,targeted,81.0942718705559,False,70.8130039829855,42.0,8.355734487690478,0.588881509608395,0.5063644076830007,3.846207393448526,31.967529607989476,44.0,2.4200304070703913,0.30113590291224335,0.42468688755013695,7.747930530936857,4.1580376121775515,-3.0,-1.771969311267199,5.0,Targeted combination after OOS cohort review.
ablate_strategy_active_cumulative_to_base__trend__setup.min_room_r,ablation,80.17135756012814,False,40.87512946684437,60.0,2.515942883213276,0.2915077077163879,0.4536453838929451,6.499289115877673,26.991915024792252,51.0,1.8029655879722888,0.22085756958778624,0.4292396247053178,6.9359607268290615,-25.779836903963584,15.0,-6.747583894464423,12.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy_active_cumulative__trend__setup.min_setup_score_b__1.08,perturbation,78.65836539447945,True,66.48514857099583,47.0,6.256610801668099,0.5032679410653986,0.4845621474118812,3.846207393448526,33.29636267564434,41.0,2.49260617085045,0.32083176194202095,0.4113673608043628,5.421045134841032,-0.16981779981212242,2.0,-0.4431362436123365,2.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__setup.min_setup_score_b__1.215,perturbation,78.65836539447945,True,66.48514857099583,47.0,6.256610801668099,0.5032679410653986,0.4845621474118812,3.846207393448526,33.29636267564434,41.0,2.49260617085045,0.32083176194202095,0.4113673608043628,5.421045134841032,-0.16981779981212242,2.0,-0.4431362436123365,2.0,Perturb active cumulative strategy diff versus pre-round baseline.
ablate_strategy_active_cumulative_to_base__trend__setup.use_weighted_confluence,ablation,78.12083413548577,False,61.46731007583952,48.0,4.728813164343341,0.4702954992409811,0.4845621474118812,5.183267413845664,33.29636267564434,41.0,2.49260617085045,0.32083176194202095,0.4113673608043628,5.421045134841032,-5.187656294968434,3.0,-0.4431362436123365,2.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__setup.use_weighted_confluence__False
perturb_strategy__momentum__risk.risk_pct_b__0.018,perturbation,78.01033682434968,True,72.35016036878035,45.0,6.092577606571448,0.5264376460104578,0.5016298044946584,3.846207393448526,36.555864507941,39.0,2.4305216726489047,0.3400756236156312,0.42895017916941286,5.688647630100268,5.695193997972396,0.0,2.8163655886843273,0.0,Perturb accepted cumulative strategy field.
perturb_risk_all_1.25,perturbation,77.93918967830541,True,70.26347199980333,45.0,6.2106605527261625,0.5264376460104578,0.5016298044946584,3.901403566703282,36.04360616148732,39.0,2.523012686240192,0.3400756236156312,0.42895017916941286,5.67603658303522,3.608505628995374,0.0,2.304107242230643,0.0,
targeted_breakout_eth_long_only,targeted,77.92856105085886,False,64.0977657705991,44.0,6.197079887687594,0.5263234512446924,0.49980759188315865,3.8462073934485357,36.3337229073121,38.0,2.849061125757956,0.36527874809603694,0.42895017916941286,4.647685466035636,-2.5572006002088585,-1.0,2.5942239880554254,-1.0,Targeted OOS repair probe.
perturb_strategy__momentum__trail.trail_activation_bars__8,perturbation,77.8807362764578,True,66.68945071677037,45.0,6.341548124494364,0.5266971907388142,0.5016298044946584,3.846207393448526,34.903481495800605,39.0,2.6688370439530997,0.3522956355917389,0.4288980064771787,5.421045134841164,0.03448434596241157,0.0,1.1639825765439298,0.0,Perturb accepted cumulative strategy field.
ablate_strategy_active_cumulative_to_base__trend__setup.min_setup_score_a,ablation,77.69559972686949,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,35.2702455292489,39.0,2.5945578685818362,0.3400756236156312,0.42895017916941286,5.421045134841137,0.0,0.0,1.530746609992228,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy_active_cumulative__trend__setup.min_setup_score_a__2.255,perturbation,77.69559972686949,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,35.2702455292489,39.0,2.5945578685818362,0.3400756236156312,0.42895017916941286,5.421045134841137,0.0,0.0,1.530746609992228,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__setup.min_setup_score_a__2.46,perturbation,77.69559972686949,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,35.2702455292489,39.0,2.5945578685818362,0.3400756236156312,0.42895017916941286,5.421045134841137,0.0,0.0,1.530746609992228,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__setup.body_ratio_min__0.715,perturbation,77.6631092831251,True,67.54097537367738,45.0,6.658937596723278,0.5264376460104578,0.5016298044946584,3.846207393448526,35.86667551618166,38.0,2.8273770296528027,0.36527874809603694,0.42895017916941286,4.647685466035636,0.8860090028694287,0.0,2.1271765969249827,-1.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__setup.min_room_r__1.35,perturbation,77.61575787506683,False,51.960413898990545,49.0,3.660134476997244,0.4175869429474872,0.46652364067810004,6.541205183974684,29.454408401223237,45.0,2.109453864527821,0.2699198022090584,0.4198727480213893,5.901218326430161,-14.69455247181741,4.0,-4.285090518033439,6.0,Perturb active cumulative strategy diff versus pre-round baseline.
ablate_strategy_active_cumulative_to_base__trend__regime.b_adx_rising_required,ablation,77.56671368860506,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.259961352400246,40.0,2.512100287654563,0.3284740242831008,0.4289501791694129,5.421045134841091,0.0,0.0,-0.479537566856429,1.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__regime.b_adx_rising_required__False
perturb_risk_all_1.20,perturbation,77.51414896141806,True,68.85371040530025,45.0,6.265694560375624,0.5264376460104578,0.5016298044946584,3.901403566703279,35.1110663825348,39.0,2.5436272725346467,0.3400756236156312,0.42895017916941286,5.586891293546588,2.198744034492293,0.0,1.3715674632781258,0.0,
perturb_risk_momentum_1.25,perturbation,77.42760853543737,True,69.09398750269861,45.0,6.208354170373586,0.5264376460104578,0.5016298044946584,3.846207393448526,35.110343664434446,39.0,2.5005377390693937,0.3400756236156312,0.42895017916941286,5.53973490339581,2.439021131890655,0.0,1.37084474517777,0.0,
perturb_strategy__momentum__risk.risk_pct_b__0.0165,perturbation,77.42243032564443,True,69.48612205223722,45.0,6.203036565031156,0.5264376460104578,0.5016298044946584,3.846207393448526,35.15019441780238,39.0,2.48798594583094,0.3400756236156312,0.42895017916941286,5.5572244844402165,2.8311556814292658,0.0,1.4106954985457065,0.0,Perturb accepted cumulative strategy field.
perturb_strategy_active_cumulative__trend__setup.orderly_max_body_frac__0.99,perturbation,77.33710128945206,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,31.86036005098332,41.0,2.379584842668401,0.2998750877013107,0.4105576113251926,5.4210451348411,0.0,0.0,-1.8791388682733547,2.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_risk_breakout_1.25,perturbation,77.24237472696453,True,67.31682431603812,45.0,6.322780341496163,0.5264376460104578,0.5016298044946584,3.846207393448527,34.446427022759366,39.0,2.5738999952517414,0.3400756236156312,0.42895017916941286,5.531197330118653,0.6618579452301674,0.0,0.7069281035026904,0.0,
perturb_strategy_active_cumulative__breakout__risk.max_risk_pct__0.028875,perturbation,77.22894977522414,True,67.27441529481032,45.0,6.321394033151061,0.5264376460104578,0.5016298044946584,3.846207393448495,34.4223734448842,39.0,2.5732009138503353,0.34007562361563126,0.42895017916941286,5.527451851611092,0.61944892400237,0.0,0.6828745256275255,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__risk.max_risk_pct__0.0315,perturbation,77.22894977522414,True,67.27441529481032,45.0,6.321394033151061,0.5264376460104578,0.5016298044946584,3.846207393448495,34.4223734448842,39.0,2.5732009138503353,0.34007562361563126,0.42895017916941286,5.527451851611092,0.61944892400237,0.0,0.6828745256275255,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_risk_momentum_1.20,perturbation,77.13610987818487,True,67.87145492891554,45.0,6.263964266869701,0.5264376460104578,0.5016298044946584,3.846207393448526,34.42505972962419,39.0,2.5261093941457045,0.3400756236156312,0.42895017916941286,5.480847647393796,1.216488558107585,0.0,0.6855608103675124,0.0,
perturb_risk_breakout_1.20,perturbation,77.13345485516794,True,67.1398660383271,45.0,6.322829734884635,0.5264376460104578,0.5016298044946584,3.8462073934485446,34.25131456745902,39.0,2.5682181731785354,0.34007562361563126,0.42895017916941286,5.500810517628276,0.4848996675191444,0.0,0.5118156482023437,0.0,
perturb_strategy_active_cumulative__trend__exits.tp2_frac__0.48,perturbation,77.12648594031847,True,66.36389878445037,45.0,6.306380136826032,0.5250103003685074,0.5003884813991994,3.936551271434223,34.13230252276175,39.0,2.5693068223232425,0.34287339079395174,0.4303704344119378,5.4210451348411,-0.2910675863575847,0.0,0.3928036035050724,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__setup.pullback_max_bars__8,perturbation,77.08142259723371,True,72.18015459939802,55.0,4.7404106506226364,0.45465116300162844,0.4886764037311624,4.860085092381453,14.699294704808343,51.0,1.452174078510185,0.17096817154495425,0.4005124428490325,7.256760559964524,5.525188228590068,10.0,-19.04020421444833,12.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__trend__setup.pullback_max_bars__8
ablate_strategy_active_cumulative_to_base__trend__exits.tp2_frac,ablation,77.07999296353474,True,66.412392482813,45.0,6.308901023435783,0.5252481913088323,0.5005953685817759,3.9214939584366,34.06683525551099,39.0,2.5666238015115304,0.3424070962642317,0.4301337252048504,5.4210451348411,-0.2425738879949506,0.0,0.32733633625431224,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy_active_cumulative__breakout__balance.min_bars_in_zone__9,perturbation,77.06815682625935,True,64.65885493963526,46.0,6.15829132590553,0.5009703651539165,0.5005634455914589,3.8462073934485232,34.05505406864596,39.0,2.5669541894151,0.3420400785058986,0.4302423747989132,5.4210451348411,-1.996111431172693,1.0,0.315555149389283,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__balance.min_bars_in_zone__9
targeted_breakout_faster_trail,targeted,77.0645681070586,True,67.10499088358844,45.0,6.488815990912054,0.5283627517423215,0.5016298044946584,3.846207393448526,34.00478887986473,39.0,2.5808305403341008,0.341695143692113,0.42895017916941286,5.2334352857442505,0.4500245127804874,0.0,0.2652899606080581,0.0,Targeted OOS repair probe.
perturb_strategy_active_cumulative__trend__exits.tp2_r__1.44,perturbation,77.04999902192925,True,68.43953892415564,45.0,6.423207009003688,0.5350873189953754,0.5110479427143176,3.6465181717884225,33.98534976642954,39.0,2.561638845268071,0.3435581360099077,0.43274974265479277,5.421045134841038,1.7845725533476866,0.0,0.24585084717286776,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__exits.tp2_r__1.62,perturbation,77.04999902192925,True,64.81741495869579,45.0,6.2324824130375776,0.5174876796479467,0.493706708025261,4.655434686273159,33.98534976642954,39.0,2.561638845268071,0.3435581360099077,0.43274974265479277,5.421045134841038,-1.8375514121121626,0.0,0.24585084717286776,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__profile.recalc_interval_bars__6,perturbation,77.04912584296297,False,59.700589731119635,43.0,5.721627968973134,0.489605397658007,0.5079296787548746,4.192171181312309,36.3337229073121,38.0,2.849061125757956,0.36527874809603694,0.42895017916941286,4.647685466035636,-6.95437663968832,-2.0,2.5942239880554254,-1.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__profile.recalc_interval_bars__6
perturb_strategy_active_cumulative__trend__setup.min_room_r__1.2,perturbation,76.99153225065203,False,48.11993834891881,53.0,3.2099070467467214,0.3679966299982491,0.463432214816507,6.7099354170800165,26.76737984721114,47.0,1.8897779735182854,0.2380717769104286,0.4306758265730851,6.9359607268290615,-18.535028021889147,8.0,-6.972119072045537,8.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__exits.tp2_frac__0.54,perturbation,76.9870002858907,True,66.50940095877456,45.0,6.313940125475479,0.5257239731894826,0.5010091429469289,3.891379332441395,33.9359007210093,39.0,2.5612543978499063,0.3414745072047915,0.42966030679067535,5.4210451348411,-0.1455654120333918,0.0,0.19640180175262145,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
ablate_strategy_active_cumulative_to_base__trend__risk.risk_pct_a,ablation,76.97818476649955,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,34.002150645165294,39.0,2.55287410941777,0.3400756236156312,0.42895017916941286,5.421045134841121,0.0,0.0,0.2626517259086185,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_risk_trend_1.25,perturbation,76.96118266174565,True,67.14378101000347,45.0,6.321457492388639,0.5264376460104578,0.5016298044946584,3.9014035667032996,33.955277277776304,39.0,2.556091398888068,0.3400756236156313,0.4289501791694129,5.447422070182316,0.4888146391955104,0.0,0.21577835851962845,0.0,
perturb_strategy_active_cumulative__trend__risk.risk_pct_a__0.0144,perturbation,76.95209636030881,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.949694037836395,39.0,2.552944058154631,0.34007562361563126,0.42895017916941286,5.421045134841104,0.0,0.0,0.21019511857971906,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__stops.min_stop_atr__1.35,perturbation,76.9510260787632,True,67.49335945366157,45.0,5.962845115930783,0.5307874665754041,0.5152832051935144,5.153942815204222,34.01867655752183,39.0,2.511240016002491,0.3427337648887403,0.43028212806832516,5.620853589421153,0.8383930828536137,0.0,0.2791776382651534,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__exits.tp1_frac__0.08,perturbation,76.94621563200198,True,66.72248030589509,45.0,6.325236941717989,0.5269055352477701,0.5018947084942027,3.846207393448517,33.87966837358783,39.0,2.559379585284881,0.34097901525768387,0.42965606065313866,5.421045134841119,0.06751393508713477,0.0,0.1401694543311578,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__exits.tp1_frac__0.08
perturb_risk_trend_1.20,perturbation,76.93841317197366,True,67.14378101000347,45.0,6.321457492388639,0.5264376460104578,0.5016298044946584,3.9014035667032996,33.90951791602673,39.0,2.556146494439467,0.3400756236156312,0.42895017916941286,5.447422070182253,0.4888146391955104,0.0,0.17001899677005383,0.0,
ablate_strategy_to_round1__breakout__trail.trail_buffer_tight,ablation,76.90793138633053,True,66.7977848385435,45.0,6.330249169312808,0.5273194890761856,0.502555725704257,3.846207393448517,33.825563966588,39.0,2.5569283636688374,0.34062737087215916,0.42952593373804,5.42104513484111,0.14281846773555174,0.0,0.08606504733132425,0.0,Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__breakout__trail.trail_buffer_tight
perturb_strategy_active_cumulative__trend__risk.risk_pct_a__0.0132,perturbation,76.89984512817367,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.84467022696682,39.0,2.5530743948044505,0.3400756236156312,0.42895017916941286,5.421045134841111,0.0,0.0,0.10517130771014394,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__exits.tp1_frac__0.09,perturbation,76.89685145245463,True,66.688722534054,45.0,6.323364762325895,0.526671590629114,0.5017622564944305,3.846207393448533,33.80957670464817,39.0,2.5562856751353515,0.3405273194366576,0.42930311991127573,5.4210451348411155,0.03375616324603925,0.0,0.07007778539149712,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__exits.tp1_frac__0.09
perturb_strategy_active_cumulative__breakout__trail.trail_buffer_tight__0.048,perturbation,76.88375452922244,True,66.74064640158223,45.0,6.326746622603827,0.5269667518498935,0.5021853572204166,3.8462073934485073,33.791133991823244,39.0,2.5554337189294785,0.34040667196954844,0.42929563191059,5.421045134841124,0.08568003077427022,0.0,0.05163507256656885,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__trail.trail_buffer_tight__0.048
perturb_strategy_active_cumulative__breakout__trail.trail_buffer_tight__0.054,perturbation,76.8656237045288,True,66.69780224293422,45.0,6.324119469256304,0.5267021989301751,0.5019075808575371,3.8462073934485232,33.765314972163004,39.0,2.554312779090339,0.34024114779259007,0.42912290554000165,5.421045134841107,0.042835872126261165,0.0,0.025816052906328935,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__trail.trail_buffer_tight__0.054
baseline_current_round2,baseline,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,"aliases=checkpoint_portfolio_phase_5,perturb_symbol_collision_cap"
ablate_portfolio_field__portfolio.dd_tiers,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Remove current policy key portfolio.dd_tiers.
ablate_portfolio_field__portfolio.symbol_exposure_cap_R,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Remove current policy key portfolio.symbol_exposure_cap_R.
ablate_portfolio_field__strategy.momentum.exits.proof_lock_trigger_r,ablation,76.84749443815593,True,66.7207094647293,45.0,6.347144961944197,0.5269482761556962,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.06574309392134126,0.0,0.0,0.0,Remove current policy key strategy.momentum.exits.proof_lock_trigger_r.
ablate_portfolio_phase_2,ablation,76.84749443815593,True,65.63068844582605,45.0,6.20667963224832,0.518640572008211,0.5105769835850086,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,-1.0242779249819023,0.0,0.0,0.0,Remove accepted keys from one portfolio phase.
ablate_portfolio_field__strategy.momentum.exits.proof_lock_min_bars,ablation,76.84749443815593,True,65.56537518065512,45.0,6.181869953570498,0.5181299418629726,0.5105769835850086,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,-1.0895911901528308,0.0,0.0,0.0,Remove current policy key strategy.momentum.exits.proof_lock_min_bars.
ablate_strategy_to_round1__momentum__bias.h4_ema_slope_lookback,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round2__momentum__bias.h4_ema_slope_lookback
ablate_strategy_to_round1__momentum__exits.mfe_retrace_trigger_r,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,"Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__momentum__exits.mfe_retrace_trigger_r,perturb_strategy__momentum__exits.mfe_retrace_trigger_r__1.5"
ablate_strategy_to_round1__momentum__exits.mfe_retrace_min_r,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__momentum__exits.mfe_retrace_min_r
ablate_strategy_to_round1__momentum__exits.proof_lock_enabled,ablation,76.84749443815593,True,74.21428726784669,45.0,7.276625139285761,0.5807486301876849,0.5000060284958361,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,7.559320897038731,0.0,0.0,0.0,"Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__momentum__exits.proof_lock_enabled,perturb_strategy__momentum__exits.proof_lock_enabled__False"
ablate_strategy_shadowed_to_round1__momentum__exits.proof_lock_trigger_r,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Remove portfolio override and revert embedded strategy field to round 1. aliases=ablate_strategy_to_round1__momentum__exits.proof_lock_trigger_r
ablate_strategy_active_cumulative_to_base__trend__confirmation.volume_threshold_mult,ablation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy_active_cumulative__trend__confirmation.volume_threshold_mult__0.84,perturbation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__trend__confirmation.volume_threshold_mult__0.945,perturbation,76.84749443815593,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,0.0,0.0,0.0,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
